CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Canal_Divulgacao;Sigla_UF
18.572.225/0001-88;2025-01-01;1;144481;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Jornal O Popular;GO
18.593.815/0001-97;2025-01-01;2;146745;PRINER SERVIÇOS INDUSTRIAIS S.A.;Jornal Monitor Mercantil;RJ
18.903.785/0001-78;2025-01-01;2;151809;HOLDING DO ARAGUAIA S.A.;Diário de Notícias de São Paulo;SP
19.014.221/0001-47;2025-01-01;1;144563;China Three Gorges Brasil Energia S.A.;https://estadaori.estadao.com.br/publicacoes/;SP
19.014.221/0001-47;2025-01-01;1;144563;China Three Gorges Brasil Energia S.A.;O Estado de São Paulo;SP
19.208.022/0001-70;2025-01-01;1;147256;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Diário de Uberlândia;MG
19.403.252/0001-90;2025-01-01;1;148766;EMCCAMP RESIDENCIAL S.A.;Diário do Comércio;MG
19.521.322/0001-04;2025-01-01;1;148739;CONCESSIONÁRIA ROTA DO OESTE S.A.;Jornal Diário de Cuiabá;MT
19.521.322/0001-04;2025-01-01;1;148739;CONCESSIONÁRIA ROTA DO OESTE S.A.;Portal Rota do Oeste - RI (https://ri.rotadooeste.com.br/);MT
19.526.748/0001-50;2025-01-01;1;145325;COMPANHIA INDUSTRIAL CATAGUASES;www.cataguases.com.br;BR
19.527.586/0001-75;2025-01-01;1;144992;COMPANHIA ENERGÉTICA SINOP S/A;Diário de Cuiabá;MT
19.527.639/0001-58;2025-01-01;1;148557;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Diário do Comércio;MG
19.527.639/0001-58;2025-01-01;1;148557;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;https://ri.energisa.com.br/;MG
19.527.639/0001-58;2025-01-01;1;148557;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
19.642.306/0001-70;2025-01-01;1;151594;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;cvm.msvia@grupoccr.com.br;MS
19.642.306/0001-70;2025-01-01;1;151594;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;Jornal local "O Estado";MS
19.851.496/0001-35;2025-01-01;1;146607;LOGOS COMPANHIA SECURITIZADORA S/A;www.ethosgroup.com.br;PR
20.247.322/0001-47;2025-01-01;2;151891;ALLIED TECNOLOGIA S.A.;Data Mercantil;SP
20.247.322/0001-47;2025-01-01;2;151891;ALLIED TECNOLOGIA S.A.;https://www.mzgroup.com.br/fatos-relevantes/;SP
20.247.322/0001-47;2025-01-01;2;151891;ALLIED TECNOLOGIA S.A.;Monitor Mercantil;SP
20.258.278/0001-70;2025-01-01;1;148466;OUROFINO S.A.;Valor Econômico;SP
20.512.706/0001-40;2025-01-01;1;148238;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;Notícias do Dia;SC
20.514.555/0001-69;2025-01-01;1;144925;Argo VI Transmissão de Energia S.A.;Diário Comercial;SP
20.514.555/0001-69;2025-01-01;1;144925;Argo VI Transmissão de Energia S.A.;https://ri.argoenergia.com.br/;SP
20.514.590/0001-88;2025-01-01;1;144924;Argo V Transmissão de Energia S.A.;Diário Comercial;SP
20.514.590/0001-88;2025-01-01;1;144924;Argo V Transmissão de Energia S.A.;https://ri.argoenergia.com.br/;SP
21.110.778/0001-23;2025-01-01;1;148365;OLIVEIRA TRUST S.A.;https://portal.mzgroup.com/portal/fatos-relevantes/;SP
21.240.146/0001-84;2025-01-01;1;148551;Agrogalaxy Participações S.A. - Em Recuperação Judicial;Diário da Manhã;GO
21.240.146/0001-84;2025-01-01;1;148551;Agrogalaxy Participações S.A. - Em Recuperação Judicial;https://www.portalneo1.net/;SP
21.254.073/0001-80;2025-01-01;1;148463;Companhia Itaunense Energia e Participações;Diário do Comércio (Físico);MG
21.254.073/0001-80;2025-01-01;1;148463;Companhia Itaunense Energia e Participações;Diário do Comércio Eletrônico;MG
21.254.073/0001-80;2025-01-01;1;148463;Companhia Itaunense Energia e Participações;Site da empresa - www.companhiaitaunense.com.br;MG
21.255.567/0001-89;2025-01-01;2;144714;CIA TECIDOS SANTANENSE em Recuperação Judicial;Diário do Comércio de Belo Horizonte;MG
21.314.559/0001-66;2025-01-01;1;144866;MOVIDA PARTICIPACOES SA;http://ri.movida.com.br/;SP
21.314.559/0001-66;2025-01-01;1;144866;MOVIDA PARTICIPACOES SA;http://www.portalneo1.net/;SP
21.314.559/0001-66;2025-01-01;1;144866;MOVIDA PARTICIPACOES SA;O Estado de São Paulo;SP
21.389.501/0001-81;2025-01-01;2;148591;Compass Gás e Energia S.A.;O Estado de São Paulo;SP
21.414.457/0001-12;2025-01-01;1;147059;LEADS CIA. SECURITIZADORA;Jornal o Dia;SP
21.728.083/0001-00;2025-01-01;1;144920;Transmissora José Maria de Macedo de Eletricidade S.A.;Diário Comercial;SP
21.728.083/0001-00;2025-01-01;1;144920;Transmissora José Maria de Macedo de Eletricidade S.A.;https://ri.argoenergia.com.br/;SP
21.748.188/0001-20;2025-01-01;2;147373;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;Jornal "Diário do Acionista";RJ
22.163.297/0001-49;2025-01-01;2;147242;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Valor Econômico;RJ
22.261.473/0001-85;2025-01-01;1;148891;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;www.gasmig.com.br;MG
22.266.175/0001-88;2025-01-01;6;151804;FERTILIZANTES HERINGER S.A.;Data Mercantil;SP
22.266.175/0001-88;2025-01-01;6;151804;FERTILIZANTES HERINGER S.A.;Portal NEO1 - https://www.portalneo1.net/;SP
22.543.331/0001-00;2025-01-01;2;150098;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;https://portalneo1.net;SP
22.543.331/0001-00;2025-01-01;2;150098;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Jornal Correio Braziliense;DF
22.677.520/0001-76;2025-01-01;2;144724;CIA TECIDOS NORTE DE MINAS COTEMINAS;Jornal de Notícias, Montes Claros;MG
23.041.875/0001-37;2025-01-01;1;149025;Almacenes Éxito S.A.;https://www.grupoexito.com.co/pt;SP
23.096.269/0001-19;2025-01-01;2;147319;Rio Parana Energia S.A.;https://estadaori.estadao.com.br/publicacoes/;SP
23.096.269/0001-19;2025-01-01;2;147319;Rio Parana Energia S.A.;O Estado de São Paulo;SP
23.236.821/0001-27;2025-01-01;1;145787;PATRIMAR ENGENHARIA S.A.;Jornal Diário do Comércio;MG
23.373.000/0001-32;2025-01-01;1;147736;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;https://ri.grupovamos.com.br/;SP
23.373.000/0001-32;2025-01-01;1;147736;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;O Estado de São Paulo SP;SP
23.438.929/0001-00;2025-01-01;1;146780;Alares Internet Participações S/A;Diário de Notícias;SP
23.438.929/0001-00;2025-01-01;1;146780;Alares Internet Participações S/A;Site RI Companhia: https://ri.alaresinternet.com.br/;SP
23.994.857/0001-70;2025-01-01;1;149128;Atom Educação e Editora S.A.;Não aplicável, uma vez que a companhia é considerada como uma companhia aberta de menor porte.;SP
24.230.275/0001-80;2025-01-01;1;146415;Plano & Plano Desenvolvimento Imobiliário S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
24.230.275/0001-80;2025-01-01;1;146415;Plano & Plano Desenvolvimento Imobiliário S.A.;O Dia;SP
24.396.489/0001-20;2025-01-01;2;150159;BRK AMBIENTAL PARTICIPAÇÕES S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
24.396.489/0001-20;2025-01-01;2;150159;BRK AMBIENTAL PARTICIPAÇÕES S.A.;https://valor.globo.com/;SP
24.396.489/0001-20;2025-01-01;2;150159;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Jornal Valor Econômico;SP
24.396.489/0001-20;2025-01-01;2;150159;BRK AMBIENTAL PARTICIPAÇÕES S.A.;www.ri.brkambiental.com.br;SP
24.624.490/0001-65;2025-01-01;1;144922;ARGO TRANSMISSÃO DE ENERGIA S/A;Diário Comercial;SP
24.624.490/0001-65;2025-01-01;1;144922;ARGO TRANSMISSÃO DE ENERGIA S/A;https://ri.argoenergia.com.br/;SP
24.624.551/0001-94;2025-01-01;1;144921;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Diário Comercial;SP
24.624.551/0001-94;2025-01-01;1;144921;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;https://ri.argoenergia.com.br/;SP
24.921.465/0001-43;2025-01-01;2;148074;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Diário Comercial;SP
24.921.465/0001-43;2025-01-01;2;148074;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Diário Oficial do Estado de São Paulo;SP
24.921.465/0001-43;2025-01-01;2;148074;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;http://www.portalneo1.net/;SP
24.921.465/0001-43;2025-01-01;2;148074;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;http://www.ri.bluefit.com.br;SP
24.962.466/0001-36;2025-01-01;3;148860;RUMO MALHA NORTE S.A.;A Tribuna;MT
24.990.777/0001-09;2025-01-01;2;146534;GRUPO MATEUS S.A.;Jornal Pequeno;MA
25.249.439/0001-83;2025-01-01;1;148318;Hospital Care Caledonia S.A.;Folha de São Paulo;SP
25.369.840/0001-57;2025-01-01;3;145470;COMERC ENERGIA S.A.;Diário Comercial;SP
25.369.840/0001-57;2025-01-01;3;145470;COMERC ENERGIA S.A.;ri.comerc.com.br;SP
26.072.786/0001-46;2025-01-01;1;150047;Qestra Tecnologia Administração e Participações S.A.;Diário Comercial do Rio de Janeiro;RJ
26.345.998/0001-50;2025-01-01;1;148896;TC S.A.;Gazeta de S. Paulo;SP
26.345.998/0001-50;2025-01-01;1;148896;TC S.A.;www.tc.com.br/ri;SP
26.462.693/0001-28;2025-01-01;2;146488;Lavvi Empreendimentos Imobiliários S.A.;Jornal Diário Comercial;SP
26.609.050/0001-64;2025-01-01;1;148435;Travessia Securitizadora S.A.;Diario Oficial do Estado;SP
26.609.050/0001-64;2025-01-01;1;148435;Travessia Securitizadora S.A.;O Dia;SP
26.659.061/0001-59;2025-01-01;1;148768;MPM Corpóreos S.A.;Diário Comercial;SP
26.664.057/0001-89;2025-01-01;1;147876;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Folha de São Paulo;SP
26.664.057/0001-89;2025-01-01;1;147876;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;https://economia.estadao.com.br/fatos-relevantes;SP
26.845.702/0001-60;2025-01-01;2;149204;Belém Transmissora de Energia S.A;Jornal Monitor Mercantil;RJ
26.982.634/0001-80;2025-01-01;1;149180;Turbi Compartilhamento de Veículos S.A.;https://turbi.com.br/publicacoes;SP
27.093.558/0001-15;2025-01-01;1;148786;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Valor Econômico;SP
27.093.558/0001-15;2025-01-01;1;148786;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;www.valor.com.br/valor-ri;BR
27.137.879/0001-74;2025-01-01;1;144581;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Diário Comercial;SP
27.157.474/0001-06;2025-01-01;1;144607;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;https://www.ibri.com.br/pt-br/rede-de-divulgacao/?id=261149/;SP
27.157.474/0001-06;2025-01-01;1;144607;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Jornal o Dia;PI
27.743.642/0001-37;2025-01-01;1;148666;Construtora Metrocasa S.A.;JORNAL "DIÁRIO COMERCIAL';SP
27.743.642/0001-37;2025-01-01;1;148666;Construtora Metrocasa S.A.;www.ri.metrocasa.com.br;SP
27.902.165/0002-96;2025-01-01;2;150637;Highline Brasil II Infraestrutura de Telecomunicações S.A.;Diário do Acionista;RJ
27.902.165/0002-96;2025-01-01;2;150637;Highline Brasil II Infraestrutura de Telecomunicações S.A.;https://highline.com.br/investidores/;RJ
27.956.690/0001-03;2025-01-01;4;149827;AUZZA SECURITIZADORA S. A.;CENTRAL DE BALANÇOS;PR
27.967.244/0001-02;2025-01-01;3;146768;Equatorial Transmissora 8 SPE S.A.;Diário Comercial;DF
27.967.244/0001-02;2025-01-01;3;146768;Equatorial Transmissora 8 SPE S.A.;Site de Relações com Investidores da Equatorial;DF
28.019.100/0001-89;2025-01-01;1;146361;VIAPAULISTA S.A.;Tribuna Ribeirão Preto SP - Impresso e Digital;SP
28.127.603/0001-78;2025-01-01;2;148254;BANESTES S.A. - BCO EST ESPIRITO SANTO;A Tribuna (Vitória);ES
28.127.603/0001-78;2025-01-01;2;148254;BANESTES S.A. - BCO EST ESPIRITO SANTO;Portal MZ Group - https://portal.mzgroup.com/fatos-relevantes/;SP
28.127.603/0001-78;2025-01-01;2;148254;BANESTES S.A. - BCO EST ESPIRITO SANTO;ri.banestes.com.br;ES
28.152.650/0001-71;2025-01-01;2;149433;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;A Tribuna;ES
28.195.667/0001-06;2025-01-01;2;145219;BCO ABC BRASIL S.A.;http://www.valor.com.br/valor-ri/fatos-relevantes;SP
28.201.130/0001-01;2025-01-01;1;148562;Energisa Transmissão de Energia S/A;Diário do Comércio;MG
28.201.130/0001-01;2025-01-01;1;148562;Energisa Transmissão de Energia S/A;https://ri.energisa.com.br/;MG
28.201.130/0001-01;2025-01-01;1;148562;Energisa Transmissão de Energia S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
28.367.479/0001-18;2025-01-01;2;149980;Quantum Participações S.A;https://quantumbrt.com/;SP
28.367.479/0001-18;2025-01-01;2;149980;Quantum Participações S.A;Jornal Diário de Notícias;SP
28.367.479/0001-18;2025-01-01;2;149980;Quantum Participações S.A;Portal de Notícias: https://quantumbrt.com/;SP
28.594.234/0001-23;2025-01-01;2;151504;Auren Energia S.A.;O Estado de São Paulo;SP
28.925.264/0001-75;2025-01-01;1;144499;COMPANHIA ENERGÉTICA JAGUARA;Notícias do Dia;SC
28.942.127/0001-49;2025-01-01;1;144500;COMPANHIA ENERGÉTICA MIRANDA;Notícias do Dia;SC
29.780.061/0001-09;2025-01-01;1;147470;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Valor Econômico;SP
29.884.545/0001-90;2025-01-01;2;147244;EcoRioMinas Concessionária de Rodovias S.A.;Jornal Valor Econômico;RJ
29.950.060/0001-57;2025-01-01;1;146338;NORTEC QUÍMICA S.A.;Diário Comercial;RJ
29.950.060/0001-57;2025-01-01;1;146338;NORTEC QUÍMICA S.A.;Diario Oficial do Estado;RJ
29.950.060/0001-57;2025-01-01;1;146338;NORTEC QUÍMICA S.A.;Valor Econômico;RJ
29.980.141/0001-08;2025-01-01;1;148951;Oceânica Engenharia e Consultoria S.A.;Diário Comercial;RJ
30.213.493/0001-09;2025-01-01;1;144534;TEGRA INCORPORADORA S.A.;https://monitormercantil.com.br/;SP
30.213.493/0001-09;2025-01-01;1;144534;TEGRA INCORPORADORA S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
30.213.493/0001-09;2025-01-01;1;144534;TEGRA INCORPORADORA S.A.;Jornal Monitor Mercantil;SP
30.306.294/0001-45;2025-01-01;1;148494;BCO BTG PACTUAL S.A.;Monitor Mercantil RJ / Diário Oficial do ERJ;RJ
30.540.991/0001-66;2025-01-01;1;145284;HAGA S.A. INDUSTRIA E COMERCIO;Diario Oficial ERJ;RJ
30.540.991/0001-66;2025-01-01;1;145284;HAGA S.A. INDUSTRIA E COMERCIO;Jornal A Voz da Serra de Nova Friburgo;RJ
30.540.991/0001-66;2025-01-01;1;145284;HAGA S.A. INDUSTRIA E COMERCIO;Monitor Mercantil;RJ
30.540.991/0001-66;2025-01-01;1;145284;HAGA S.A. INDUSTRIA E COMERCIO;Monitor Mercantil;SP
31.001.230/0001-07;2025-01-01;1;148746;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;Monitor Mercantil;RJ
31.553.627/0001-01;2025-01-01;2;149633;GRUPO TOKY S.A.;Data Mercantil;SP
31.748.174/0001-60;2025-01-01;2;151618;Vero S.A.;http://www.valor.com.br/valor-ri;SP
31.748.174/0001-60;2025-01-01;2;151618;Vero S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
31.748.174/0001-60;2025-01-01;2;151618;Vero S.A.;Valor Econômico;SP
32.021.201/0001-61;2025-01-01;2;148770;ORIGEM ENERGIA S.A.;Jornal Monitor Mercantil;RJ
32.021.201/0001-61;2025-01-01;2;148770;ORIGEM ENERGIA S.A.;Monitor Mercantil Digital;RJ
32.161.500/0001-00;2025-01-01;1;145436;Concessionária das Rodovias Integradas do Sul S.A.;JORNAL DO COMERCIO;RS
32.431.519/0001-10;2025-01-01;2;145706;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;https://ri.comerc.com.br/;SP
32.431.519/0001-10;2025-01-01;2;145706;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;https://www.gov.br/centraldebalancos/#/demonstracoes;MG
32.681.371/0001-72;2025-01-01;1;149123;VIX LOGÍSTICA S.A.;Diário Oficial do Estado do ES;ES
32.681.371/0001-72;2025-01-01;1;149123;VIX LOGÍSTICA S.A.;Jornal a Tribuna;ES
32.785.497/0001-97;2025-01-01;2;148032;Natura &Co Holding S.A.;https://ri.naturaeco.com/;BR
33.000.167/0001-01;2025-01-01;1;147760;PETROLEO BRASILEIRO S.A. PETROBRAS;Jornal Valor Econômico;RJ
33.000.167/0001-01;2025-01-01;1;147760;PETROLEO BRASILEIRO S.A. PETROBRAS;Portal de Relações com Investidores da Petrobras: www.petrobras.com.br/ri;RJ
33.000.167/0001-01;2025-01-01;1;147760;PETROLEO BRASILEIRO S.A. PETROBRAS;Site Valor Econômico: https://valor.globo.com/valor-ri/empresa/petroleo-brasileiro-sa-petrobras/;RJ
33.035.536/0001-00;2025-01-01;1;145428;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;Monitor Mercantil;RJ
33.040.601/0001-87;2025-01-01;1;148821;Mercantil Financeira S.A. - Crédito, Financiamento e Investi;Diário do Comércio - Nova Lima (para publicações legais, às quais estão dispensadas pela Resol. CVM);MG
33.040.601/0001-87;2025-01-01;1;148821;Mercantil Financeira S.A. - Crédito, Financiamento e Investi;https://portal.mzgroup.com/fatos-relevantes/;MG
33.041.260/0652-90;2025-01-01;3;145403;Grupo Casas Bahia S.A.;https://ri.grupocasasbahia.com.br/;SP
33.041.260/0652-90;2025-01-01;3;145403;Grupo Casas Bahia S.A.;https://www.mzgroup.com.br/portal/fatos-relevantes/;SP
33.041.260/0652-90;2025-01-01;3;145403;Grupo Casas Bahia S.A.;Valor Econômico (nacional);SP
33.042.730/0001-04;2025-01-01;1;149040;CIA SIDERURGICA NACIONAL;Folha do Estado de São Paulo;SP
33.042.730/0001-04;2025-01-01;1;149040;CIA SIDERURGICA NACIONAL;Portal da Folha de São Paulo http://publicidadelegal.folha.uol.com.br;BR
33.042.730/0001-04;2025-01-01;1;149040;CIA SIDERURGICA NACIONAL;www.ri.csn.com.br;BR
33.050.071/0001-58;2025-01-01;3;147013;AMPLA ENERGIA E SERVICOS S.A.;Monitor Mercantil;RJ
33.050.196/0001-88;2025-01-01;2;150845;CIA PAULISTA DE FORCA E LUZ;Correio Popular (Campinas);SP
33.050.196/0001-88;2025-01-01;2;150845;CIA PAULISTA DE FORCA E LUZ;www.cpfl.com.br/ri;SP
33.050.196/0001-88;2025-01-01;2;150845;CIA PAULISTA DE FORCA E LUZ;www.valor.com.br/valor-ri;SP
33.102.476/0001-92;2025-01-01;1;148269;MONTEIRO ARANHA S.A.;Monitor Mercantil;RJ
33.113.309/0001-47;2025-01-01;2;150670;VALID SOLUÇÕES S.A.;Diário Comercial;RJ
33.130.691/0001-05;2025-01-01;1;146422;Wilson Sons S.A.;Monitor Mercantil;RJ
33.130.691/0001-05;2025-01-01;1;146422;Wilson Sons S.A.;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
33.200.049/0001-47;2025-01-01;1;148112;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Diário Comercial;RJ
33.200.049/0001-47;2025-01-01;1;148112;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Diário Oficial;RJ
33.228.024/0001-51;2025-01-01;1;148173;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Monitor Mercantil;RJ
33.256.439/0001-39;2025-01-01;2;151484;ULTRAPAR PARTICIPACOES S.A.;https://valor.globo.com/valor-ri/;SP
33.256.439/0001-39;2025-01-01;2;151484;ULTRAPAR PARTICIPACOES S.A.;ri.ultra.com.br;SP
33.256.439/0001-39;2025-01-01;2;151484;ULTRAPAR PARTICIPACOES S.A.;Valor Econômico;SP
33.352.394/0001-04;2025-01-01;1;144299;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Diário Oficial do Estado;RJ
33.376.989/0001-91;2025-01-01;1;145762;IRB - BRASIL RESSEGUROS S.A.;CVM;SP
33.376.989/0001-91;2025-01-01;1;145762;IRB - BRASIL RESSEGUROS S.A.;https://valor.globo.com/empresas/valor-empresas-360/irb;RJ
33.376.989/0001-91;2025-01-01;1;145762;IRB - BRASIL RESSEGUROS S.A.;Site da Companhia;SP
33.376.989/0001-91;2025-01-01;1;145762;IRB - BRASIL RESSEGUROS S.A.;Valor Econômico;RJ
33.386.210/0001-19;2025-01-01;1;147046;SONDOTECNICA ENGENHARIA SOLOS S.A.;Monitor Mercantil;RJ
33.386.210/0001-19;2025-01-01;1;147046;SONDOTECNICA ENGENHARIA SOLOS S.A.;Portal de Relação com Investidores: www.sondotecnica.com.br/sobre-nos/relacao-com-investidores/;RJ
33.412.081/0001-96;2025-01-01;2;146279;REFINARIA DE PETROLEOS MANGUINHOS S.A.;Diário Comercial;RJ
33.453.598/0001-23;2025-01-01;2;150908;RAÍZEN S.A.;Diário Comercial;RJ
33.467.572/0001-34;2025-01-01;2;150150;TEKNO S.A. - INDUSTRIA E COMERCIO;Empresa Jornalística Data Mercantil Ltda;SP
33.467.572/0001-34;2025-01-01;2;150150;TEKNO S.A. - INDUSTRIA E COMERCIO;Sistema Empresas.NET (https://sistemas.cvm.gov.br);SP
33.541.368/0001-16;2025-01-01;1;147571;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Folha de Pernambuco;PE
33.572.408/0001-97;2025-01-01;3;148876;RUMO MALHA CENTRAL S.A.;O Dia;SP
33.592.510/0001-54;2025-01-01;1;146330;VALE S.A.;Portal do Valor Econômico (https://valor.globo.com/valor-ri/empresa/vale/);BR
33.592.510/0001-54;2025-01-01;1;146330;VALE S.A.;Valor Econômico;RJ
33.592.510/0001-54;2025-01-01;1;146330;VALE S.A.;www.vale.com/Investidores;BR
33.611.500/0001-19;2025-01-01;2;149318;GERDAU S.A.;Bolsas de Valores (B3 e NYSE);BR
33.611.500/0001-19;2025-01-01;2;149318;GERDAU S.A.;Valor Econômico (Demonstrações Financeiras Anuais);BR
33.611.500/0001-19;2025-01-01;2;149318;GERDAU S.A.;Website da Companhia (https://ri.gerdau.com/);BR
33.611.500/0001-19;2025-01-01;2;149318;GERDAU S.A.;Website dos órgãos reguladores (CVM e SEC);BR
33.839.910/0001-11;2025-01-01;1;145002;Vivara Participações S.A.;Valor Econômico;SP
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Agora São Paulo;SP
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Diário de Notícias de São Paulo;SP
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Extra;RJ
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Folha de São Paulo;SP
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Monitor Mercantil;SP
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;O Dia;RJ
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;O Estado de São Paulo;SP
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;O Globo;RJ
33.938.119/0001-69;2025-01-01;1;144190;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Valor Econômico;RJ
33.958.695/0001-78;2025-01-01;1;148771;UNIPAR CARBOCLORO S.A.;Diário Comercial;SP
33.958.695/0001-78;2025-01-01;1;148771;UNIPAR CARBOCLORO S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
34.169.557/0001-72;2025-01-01;1;148820;BCO MERCANTIL DE INVESTIMENTOS S.A.;https://portal.mzgroup.com/fatos-relevantes/;MG
34.169.557/0001-72;2025-01-01;1;148820;BCO MERCANTIL DE INVESTIMENTOS S.A.;O Tempo (para publicações legais, às quais estão dispensadas pela Resol. CVM 166);MG
34.274.233/0001-02;2025-01-01;1;147362;VIBRA ENERGIA S/A;Diário Comercial;RJ
34.274.233/0001-02;2025-01-01;1;147362;VIBRA ENERGIA S/A;http://www.portalneo1.net;SP
35.522.178/0001-87;2025-01-01;1;144582;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;Diario Comercial;SP
35.593.905/0001-05;2025-01-01;1;147254;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;Diário Uberlândia;MG
35.654.688/0001-08;2025-01-01;5;149675;Automob Participações S.A.;Jornal Estadão Mato Grosso;MT
35.727.157/0001-06;2025-01-01;1;148817;EZ INC Incorporações S.A.;Valor Econômico;SP
35.764.708/0001-01;2025-01-01;1;148983;Brasil Tecnologia e Participações S.A.;Diário Comercial;SP
35.791.391/0001-94;2025-01-01;1;144466;QUALITY SOFTWARE S.A.;https://ri.quality.com.br/;RJ
35.791.391/0001-94;2025-01-01;1;144466;QUALITY SOFTWARE S.A.;Jornal diário do acionista;RJ
35.822.503/0001-27;2025-01-01;1;144548;Inspirali Educação S.A.;https://www.inspirali.com/ri;MG
35.822.503/0001-27;2025-01-01;1;144548;Inspirali Educação S.A.;https://www.rededivulgacao.com.br/;RS
35.822.503/0001-27;2025-01-01;1;144548;Inspirali Educação S.A.;Jornal hoje em dia;MG
36.146.575/0001-64;2025-01-01;1;147907;Eixo SP Concessionária de Rodovias S.A.;https://economia.estadao.com.br/fatos-relevantes;SP
36.146.575/0001-64;2025-01-01;1;147907;Eixo SP Concessionária de Rodovias S.A.;Jornal Folha de São Paulo;SP
36.542.025/0001-64;2025-01-01;1;146472;BRQ SOLUCOES EM INFORMATICA S.A.;https://www.brq.com/investidores/;SP
36.542.025/0001-64;2025-01-01;1;146472;BRQ SOLUCOES EM INFORMATICA S.A.;Jornal Valor Econômico;SP
36.763.716/0001-98;2025-01-01;1;150800;Concessionária Catarinense de Rodovias S.A.;https://www.ccrviacosteira.com.br/ri;SC
